location_id,date,version_name,location_name,inf_mean,inf_upper,inf_lower,seir_cumulative_mean,seir_cumulative_lower,seir_cumulative_upper,inf_cuml_mean,inf_cuml_lower,inf_cuml_upper,seir_daily_mean,seir_daily_lower,seir_daily_upper,seir_daily_unscaled_mean,seir_daily_unscaled_lower,seir_daily_unscaled_upper,seir_cumulative_unscaled_mean,seir_cumulative_unscaled_lower,seir_cumulative_unscaled_upper,reff_mean,reff_lower,reff_upper,cumulative_deaths,daily_deaths,cumulative_cases,cumulative_deaths_unscaled,cumulative_hospitalizations,daily_deaths_unscaled,daily_infections,population,mobility_mean,mobility_obs,testing_mean,testing_lower,testing_upper,testing_obs,pneumonia_mean,pneumonia_obs,mask_use_mean,mask_use_obs,cumulative_all_vaccinated,cumulative_all_fully_vaccinated,cumulative_all_effectively_vaccinated,hospital_beds_mean,hospital_beds_upper,hospital_beds_lower,icu_beds_mean,icu_beds_upper,icu_beds_lower,admis_mean,admis_upper,admis_lower,all_bed_capacity,icu_bed_capacity,infection_fatality,infection_detection,infection_hospitalization
1,2020-12-17,reference,Global,6061593.03,7150541.97,5256666.83,3920372.52,2815444.22,5668605.3,1353120391.95,1168939929.62,1486868647.26,23035.11,17199.85,32346.16,13189.03,13188.27,13189.84,1911773.95,1911553.51,1912092.19,,,,3916400.79,24727.84,75953457.14,1914898.18,2741668.31,14450.4,713090.33,7737464622.80812,-14.2929,1,8154057.0097,8154057.0097,8154057.0097,1,1.08,0,0.6196,1,1424332.83579908,5186386.69880421,0.073631038325459,1037373.75,1221140.58,872152.95,243092.58,311678.98,192640.59,93797.11,109469.21,77945.9,17518594,536960,0.0038,0.1081,0.0156
1,2020-12-18,reference,Global,6063844.28,7147736.56,5244422.1,3943364.99,2832762.15,5700918.4,1359184236.22,1174549202.65,1493042096.82,22992.47,17155.58,32313.1,13123.98,13123.21,13124.82,1924897.93,1924676.71,1925216.18,,,,3940916.7,24515.92,76675511.12,1929031.64,2765087.8,14133.46,722053.98,7737464622.80812,-14.3021,1,8152076.1508,8152076.1508,8152076.1508,1,1.0815,0,0.6202,1,1617227.74981129,5513041.45542765,0.662481349505099,1029978.24,1214532.6,865229.76,241811.12,311084.27,190963.02,93487.96,109354.33,77602.87,17518594,536960,0.0038,0.1073,0.0156
1,2020-12-19,reference,Global,6065043.5,7143587.65,5231731.13,3966266.92,2849987.24,5733136.1,1365249279.72,1180178334.89,1499210332.23,22901.93,17071.78,32217.7,13024.41,13023.63,13025.28,1937922.34,1937700.35,1938240.58,,,,3963740.87,22824.17,77322242.98,1942076.43,2787521.71,13044.8,646731.87,7737464622.80812,-14.3843,1,8148901.2183,8148901.2183,8148901.2183,1,1.0831,0,0.6209,1,1829901.66382349,5839696.21205108,0.809703827071209,1025065.53,1211220.22,860174.26,241697.05,311818.64,190120.78,93170.01,109225.68,77249.28,17518594,536960,0.0038,0.1062,0.0155
1,2020-12-20,reference,Global,6064944.41,7138047.9,5226870.61,3989045.68,2867094.54,5765213.23,1371314224.13,1185825526.54,1505372800.33,22778.76,16962.34,32077.13,12904.93,12904.14,12905.83,1950827.27,1950604.5,1951145.49,,,,3983310.73,19569.86,77877098.85,1953047.79,2809010.9,10971.36,554855.87,7737464622.80812,-14.5549,1,8144891.9879,8144891.9879,8144891.9879,1,1.0847,0,0.6217,1,2029446.22069285,6166350.9686745,0.956926304637321,1020645.38,1208498.34,855710.73,240820.63,311366.68,189100.07,92837.86,109090.51,76887.77,17518594,536960,0.0038,0.1048,0.0155
1,2020-12-21,reference,Global,6063273.69,7130960.49,5224504.82,4011680.2,2884071.49,5797116.66,1377377497.82,1191488535.68,1511528509.18,22634.51,16838.92,31903.43,12778.28,12777.48,12779.21,1963605.55,1963382,1963923.74,,,,4003370.59,20059.86,78409216.21,1963843.87,2831074.39,10796.07,532117.36,7737464622.80812,-14.821,1,8140468.7582,8140468.7582,8140468.7582,1,1.0863,0,0.6224,1,2619146.27367771,6892925.37863125,1.10414878220343,1016930.92,1206852.97,851923.62,235209.55,302295.06,185872.96,92493.63,108941.09,76518.32,17518594,536960,0.0038,0.1033,0.0154
1,2020-12-22,reference,Global,6059781.32,7122061.65,5221500.5,4034160.6,2900917.5,5828825.14,1383437279.14,1197164730.84,1517676313.95,22480.41,16712.85,31708.49,12656.92,12656.1,12657.87,1976262.47,1976038.15,1976580.62,,,,4027819.19,24448.6,79033967.23,1978292.26,2856567.71,14448.39,624751.02,7737464622.80812,-15.178,1,8136094.7546,8136094.7546,8136094.7546,1,1.0879,0,0.6233,1,3251219.84539473,7619504.03619624,1459.74359689182,1013177.11,1205312.73,848137.2,225402.71,285772.15,180756.65,92152.83,108789.78,76155.88,17518594,536960,0.0037,0.1017,0.0153
1,2020-12-23,reference,Global,6054209.71,7114949,5217831.74,4056492.11,2917645.32,5860336.66,1389491488.85,1202851231.13,1523815043.17,22331.51,16596.93,31511.51,12552.94,12552.1,12553.9,1988815.4,1988590.3,1989133.5,,,,4053196.23,25377.04,79728746.61,1992754.21,2881471.03,14461.96,694779.38,7737464622.80812,-15.613,1,8132255.7188,8132255.7188,8132255.7188,1,1.0887,0,0.6241,1,3997705.31074138,8346081.18139216,4151.09211330722,1008041.28,1202185.16,842787.46,217589.97,273127.65,176352.9,91839.06,108656.21,75819.73,17518594,536960,0.0037,0.1002,0.0153
1,2020-12-24,reference,Global,6046192.29,7109720.13,5213558.11,4078698.1,2934281.52,5891674.5,1395537681.14,1208544944.33,1529942749.64,22205.99,16505.19,31337.85,12477.41,12476.56,12478.39,2001292.81,2001066.93,2001610.86,,,,4077443.8,24247.57,80424232.08,2006452.29,2905309.62,13698.07,695485.48,7737464622.80812,-16.1067,1,8129438.3677,8129438.3677,8129438.3677,1,1.0892,0,0.6247,1,4667148.14538533,9075389.82441243,7494.92653353919,1001059.65,1196767.31,835897.03,213071.67,266469.45,173328.37,91574.71,108562.71,75543.8,17518594,536960,0.0037,0.0988,0.0152
1,2020-12-25,reference,Global,6035330.55,7100139.22,5213524.21,4100817.91,2950847.09,5922885.38,1401573011.69,1214242197.03,1536056741.25,22119.81,16449.1,31210.88,12438.49,12437.62,12439.5,2013731.3,2013504.64,2014049.28,,,,4097193.1,19749.3,80962904.59,2017560.93,2927679.95,11108.65,538672.5,7737464622.80812,-16.6345,1,8128109.3988,8128109.3988,8128109.3988,1,1.0902,0,0.625,1,5265388.36167323,9804752.926178,11020.3540406483,994094.23,1191364.63,829136.9,208862.58,260488.99,170336.09,91381.39,108554.75,75450.36,17518594,536960,0.0037,0.0976,0.0152
1,2020-12-26,reference,Global,6021141.94,7085737.99,5212568.57,4122898.77,2967392.35,5954028.73,1407594153.63,1219938514.16,1542153812.86,22080.85,16433.42,31143.35,12438.4,12437.51,12439.44,2026169.7,2025942.26,2026487.6,,,,4115683.12,18490.02,81446089.16,2027649.2,2948803.96,10088.27,483184.57,7737464622.80812,-17.169,1,8128696.8149,8128696.8149,8128696.8149,1,1.0913,0,0.6252,1,5867145.97236453,10534116.3986828,13541.2055567729,989060.84,1188362.08,823563.17,208354.38,260605.49,169201.54,91275.31,108652.31,75490.31,17518594,536960,0.0037,0.0969,0.0151
1,2020-12-27,reference,Global,6003180.55,7065877.49,5208488.47,4144991.03,2983967.46,5985170.03,1413597334.18,1225628954.46,1548230009.31,22092.27,16459.29,31141.3,12477.01,12476.09,12478.08,2038646.71,2038418.48,2038964.52,,,,4134674.15,18991.03,81897731.4,2038133.27,2972307.67,10484.07,451642.24,7737464622.80812,-17.6824,1,8131575.023,8131575.023,8131575.023,1,1.0923,0,0.6254,1,6588097.88350237,11263480.2543216,17220.5114841622,983479.23,1184383.51,817614.95,213756.75,271088.21,170547.76,91265.42,108839.33,75625.54,17518594,536960,0.0037,0.0968,0.0151
1,2020-12-28,reference,Global,5981236.7,7040284.87,5196407.15,4167146.5,3000614.2,6016377.82,1419578570.88,1231308214.93,1554280983.91,22155.46,16526.51,31207.79,12553.6,12552.66,12554.7,2051200.31,2050971.3,2051518.03,,,,4154753.14,20078.99,82374169.15,2049236.15,2996754.82,11102.88,476437.75,7737464622.80812,-18.1485,1,8137054.3849,8137054.3849,8137054.3849,1,1.0934,0,0.6253,1,7360192.23371367,11992979.7011419,21554.6464793361,976816.47,1178868.22,810717.62,220088.53,283929.35,172556.42,91358.48,109043.99,75851.58,17518594,536960,0.0037,0.0971,0.0151
1,2020-12-29,reference,Global,5955243.33,7008995.29,5180350.89,4189415.29,3017371.64,6047718.77,1425533814.2,1236970810.59,1560302262.81,22268.8,16632.76,31340.96,12666.13,12665.15,12667.25,2063866.44,2063636.64,2064184.05,,,,4180723.1,25969.96,83022409.58,2064757.8,3023374.8,15521.65,648240.43,7737464622.80812,-18.5454,1,8145374.7082,8145374.7082,8145374.7082,1,1.0944,0,0.6254,1,8263944.12293291,12723588.3839413,460985.617555239,971437.28,1174801.32,805217.96,231109.84,305572.63,176863.4,91542.27,109338.21,76153.7,17518594,536960,0.0037,0.0982,0.0152
1,2020-12-30,reference,Global,5925235.47,6971982.39,5161741.91,4211843.48,3034111.14,6079254.38,1431459049.68,1242611549.31,1566289747.46,22428.19,16774.15,31535.61,12811,12810.01,12812.15,2076677.45,2076446.85,2076994.94,,,,4207691.67,26968.56,83733643.42,2080831.49,3050243.77,16073.69,711233.84,7737464622.80812,-18.8616,1,8156701.4274,8156701.4274,8156701.4274,1,1.095,0,0.6255,1,9319624.96207741,13458653.6311601,571873.161481077,968828.67,1173982.57,801892.28,237169.01,319279.36,178846.93,91800.24,109706.73,76520.18,17518594,536960,0.0037,0.0998,0.0152
1,2020-12-31,reference,Global,5891172.22,6929110.07,5140081.91,4234470.18,3050988.91,6111037.85,1437350221.89,1248225083.32,1572240373.34,22626.71,16944.29,31783.47,12982.1,12981.09,12983.28,2089659.55,2089428.17,2089977.27,,,,4233095.49,25403.82,84523300.32,2095901.1,3076888.25,15069.61,789656.9,7737464622.80812,-19.0972,1,8171123.3278,8171123.3278,8171123.3278,1,1.0952,0,0.6254,1,10107848.8726326,14214102.8474326,682483.168824187,967389.25,1173951.53,799813.66,237550.07,320886.54,178832.52,92106.21,110127.47,76920.31,17518594,536960,0.0038,0.1021,0.0152
2,2020-06-01,reference,Poland,4159.28,6644.84,2468.99,1743.29,1081.62,2728.78,372465.36,221469.94,598168.17,19.21,11.92,30.06,11.92,11.92,11.92,1081.62,1081.62,1081.62,0.96,0.88,1.05,1731.01,16.12,24776,1074,,10,389,38434444.9228139,-20.1938,1,18148.066,18148.066,18148.066,1,0.7744,0,0.5587,1,,,,2127.12,2259.7,1972.53,408.2,433.65,378.54,146.38,146.38,146.38,202488,9796,0.0056,0.0851,0.0366
2,2020-06-02,reference,Poland,4105.94,6553.05,2423.31,1762.98,1093.83,2759.6,376571.3,224023.56,604572.58,19.69,12.22,30.82,12.22,12.22,12.22,1093.83,1093.83,1093.83,0.95,0.87,1.03,1760.02,29.01,25012,1092,,18,236,38434444.9228139,-19.6316,1,18113.38,18113.38,18113.38,1,0.7707,0,0.5398,1,,,,2127.09,2251.19,1974.15,391.87,414.73,363.69,148.17,148.17,148.17,202488,9796,0.0057,0.0868,0.0367
2,2020-06-03,reference,Poland,4047.74,6456.04,2374.03,1782.99,1106.25,2790.92,380619.04,226539.94,610886.84,20.01,12.41,31.32,12.41,12.41,12.41,1106.25,1106.25,1106.25,0.94,0.86,1.01,1797.09,37.07,25311,1115,,23,299,38434444.9228139,-19.1581,1,18073.5158,18073.5158,18073.5158,1,0.7688,0,0.5217,1,,,,2112.32,2226.16,1961.09,390.33,411.37,362.39,150.31,150.31,150.31,202488,9796,0.0057,0.0899,0.037
2,2020-06-04,reference,Poland,3985.45,6354.7,2323.43,1803.2,1118.79,2822.55,384604.5,229016.17,617105.98,20.21,12.54,31.63,12.54,12.54,12.54,1118.79,1118.79,1118.79,0.93,0.85,0.99,1800.32,3.22,25681,1117,,2,370,38434444.9228139,-18.7942,1,18030.2953,18030.2953,18030.2953,1,0.7671,0,0.5046,1,,,,2181.66,2291.78,2025.49,403.38,423.74,374.5,152.49,152.49,152.49,202488,9796,0.0057,0.0941,0.0374
2,2020-06-05,reference,Poland,3919.88,6250.05,2272.15,1823.52,1131.39,2854.36,388524.37,231449.85,623226.29,20.32,12.61,31.81,12.61,12.61,12.61,1131.39,1131.39,1131.39,0.92,0.84,0.98,1832.55,32.23,26052,1137,,20,371,38434444.9228139,-18.5665,1,17985.4222,17985.4222,17985.4222,1,0.7637,0,0.4886,1,,,,2130.09,2231.89,1977.51,383.95,402.3,356.45,154.4,154.4,154.4,202488,9796,0.0057,0.0989,0.0377
2,2020-06-06,reference,Poland,3851.84,6143.13,2220.78,1843.9,1144.04,2886.27,392376.21,233839.08,629245.27,20.39,12.65,31.91,12.65,12.65,12.65,1144.04,1144.04,1144.04,0.91,0.84,0.97,1858.34,25.79,26642,1153,,16,590,38434444.9228139,-18.4974,1,17940.4522,17940.4522,17940.4522,1,0.7603,0,0.4735,1,,,,2100.82,2198.54,1951.24,377.8,395.38,350.9,155.7,155.7,155.7,202488,9796,0.0056,0.1038,0.038
2,2020-06-07,reference,Poland,3782.15,6035.02,2169.88,1864.36,1156.73,2918.29,396158.36,236182.48,635161.62,20.45,12.69,32.02,12.69,12.69,12.69,1156.73,1156.73,1156.73,0.9,0.83,0.96,1864.79,6.45,27231,1157,,4,589,38434444.9228139,-18.5898,1,17896.7706,17896.7706,17896.7706,1,0.7569,0,0.4599,1,,,,2062.03,2156.58,1918.88,379.05,396.42,352.73,156.04,156.04,156.04,202488,9796,0.0056,0.1083,0.0381
2,2020-06-08,reference,Poland,3711.62,5926.93,2119.98,1884.92,1169.49,2950.47,399869.98,238479.15,640975.21,20.56,12.76,32.18,12.76,12.76,12.76,1169.49,1169.49,1169.49,0.89,0.82,0.95,1879.29,14.51,27845,1166,,9,614,38434444.9228139,-18.7937,1,17855.5764,17855.5764,17855.5764,1,0.7535,0,0.4482,1,,,,2027,2119.36,1889.8,383.4,400.86,357.45,155.13,155.13,155.13,202488,9796,0.0055,0.1115,0.0379
2,2020-06-09,reference,Poland,3641.01,5838.53,2077.24,1905.65,1182.35,2982.93,403510.99,240728.7,646687,20.73,12.86,32.45,12.86,12.86,12.86,1182.35,1182.35,1182.35,0.88,0.82,0.94,1906.69,27.4,28255,1183,,17,410,38434444.9228139,-19.0108,1,17817.874,17817.874,17817.874,1,0.7501,0,0.4384,1,,,,1994.61,2085.64,1860.41,384.07,401.6,358.23,153.03,153.03,153.03,202488,9796,0.0055,0.113,0.0375
2,2020-06-10,reference,Poland,3571.08,5752.68,2040.9,1926.62,1195.36,3015.74,407082.07,242931.2,652299,20.97,13.01,32.82,13.01,13.01,13.01,1195.36,1195.36,1195.36,0.88,0.82,0.94,1943.76,37.07,28544,1206,,23,289,38434444.9228139,-19.1419,1,17784.4708,17784.4708,17784.4708,1,0.7484,0,0.4304,1,,,,1951.15,2041.2,1819.76,371.4,388.54,346.39,150.01,150.01,150.01,202488,9796,0.0055,0.1129,0.037
2,2020-06-11,reference,Poland,3502.51,5669.24,2008.06,1947.86,1208.54,3048.99,410584.58,244992.72,657814.23,21.24,13.18,33.25,13.18,13.18,13.18,1208.54,1208.54,1208.54,0.87,0.81,0.93,1958.27,14.51,28912,1215,,9,368,38434444.9228139,-19.1075,1,17755.9817,17755.9817,17755.9817,1,0.7469,0,0.4242,1,,,,1925.16,2015.01,1794.73,359.53,376.32,335.18,146.36,146.36,146.36,202488,9796,0.0055,0.1117,0.0363
2,2020-06-12,reference,Poland,3435.95,5588.9,1978.88,1969.41,1221.91,3082.72,414020.53,246932.51,663236.52,21.55,13.37,33.73,13.37,13.37,13.37,1221.91,1221.91,1221.91,0.87,0.81,0.92,1969.55,11.28,29297,1222,,7,385,38434444.9228139,-18.8604,1,17732.8379,17732.8379,17732.8379,1,0.7438,0,0.4194,1,,,,1905.61,1995.83,1775.24,342.16,358.36,318.75,142.36,142.36,142.36,202488,9796,0.0055,0.1097,0.0356
2,2020-06-13,reference,Poland,3372,5512.28,1953.51,1991.28,1235.48,3116.96,417392.53,248834.19,668570.53,21.87,13.57,34.24,13.57,13.57,13.57,1235.48,1235.48,1235.48,0.87,0.8,0.92,1993.73,24.18,29748,1237,,15,451,38434444.9228139,-18.4178,1,17715.3012,17715.3012,17715.3012,1,0.7407,0,0.4158,1,,,,1891.08,1982.33,1759.71,324.52,340.17,301.97,138.26,138.26,138.26,202488,9796,0.0055,0.1071,0.035
2,2020-06-14,reference,Poland,3311.19,5440.03,1931.95,2013.48,1249.25,3151.71,420703.72,250701.12,673821.65,22.2,13.77,34.75,13.77,13.77,13.77,1249.25,1249.25,1249.25,0.87,0.8,0.92,2009.84,16.12,30132,1247,,10,384,38434444.9228139,-17.8532,1,17703.4809,17703.4809,17703.4809,1,0.7376,0,0.4135,1,,,,1870.9,1964.16,1738.53,310.31,325.78,288.35,134.29,134.29,134.29,202488,9796,0.0056,0.1044,0.0344
2,2020-06-15,reference,Poland,3254,5372.75,1914.11,2035.99,1263.22,3186.94,423957.72,252536.77,679091.99,22.51,13.97,35.24,13.97,13.97,13.97,1263.22,1263.22,1263.22,0.87,0.8,0.92,2024.35,14.51,30538,1256,,9,406,38434444.9228139,-17.2436,1,17697.3535,17697.3535,17697.3535,1,0.7346,0,0.4126,1,,,,1861.05,1957.51,1726.92,299,314.5,277.45,130.63,130.63,130.63,202488,9796,0.0056,0.1017,0.0339
2,2020-06-16,reference,Poland,3200.88,5311.06,1899.95,2058.78,1277.36,3222.62,427158.6,254344.73,684806.54,22.79,14.14,35.68,14.14,14.14,14.14,1277.36,1277.36,1277.36,0.87,0.8,0.93,2050.14,25.79,30955,1272,,16,417,38434444.9228139,-16.6334,1,17696.7827,17696.7827,17696.7827,1,0.7315,0,0.4133,1,,,,1863.15,1962.97,1726.38,295.26,311.08,273.59,127.32,127.32,127.32,202488,9796,0.0056,0.0994,0.0335
2,2020-06-17,reference,Poland,3152.21,5255.48,1889.41,2081.81,1291.65,3258.66,430310.81,256128.66,690459.38,23.03,14.29,36.04,14.29,14.29,14.29,1291.65,1291.65,1291.65,0.87,0.8,0.93,2072.7,22.56,31474,1286,,14,519,38434444.9228139,-16.0339,1,17701.5404,17701.5404,17701.5404,1,0.7299,0,0.4145,1,,,,1857.11,1958.17,1718.34,291.48,307.35,269.7,124.25,124.25,124.25,202488,9796,0.0056,0.0974,0.0332
2,2020-06-18,reference,Poland,3108.3,5206.32,1880.48,2105,1306.04,3294.97,433419.11,257892.35,696056.12,23.19,14.39,36.31,14.39,14.39,14.39,1306.04,1306.04,1306.04,0.88,0.81,0.94,2121.05,48.35,31796,1316,,30,322,38434444.9228139,-15.433,1,17711.3253,17711.3253,17711.3253,1,0.7286,0,0.416,1,,,,1855.18,1957.38,1714.12,292.37,308.47,270.14,121.37,121.37,121.37,202488,9796,0.0057,0.0958,0.033
2,2020-06-19,reference,Poland,3069.48,5163.84,1855.15,2128.28,1320.48,3331.41,436488.59,259639.67,701602.76,23.28,14.44,36.44,14.44,14.44,14.44,1320.48,1320.48,1320.48,0.88,0.81,0.95,2150.06,29.01,32105,1334,,18,309,38434444.9228139,-14.8094,1,17725.7807,17725.7807,17725.7807,1,0.7258,0,0.4174,1,,,,1877.59,1982.62,1732.41,296.65,313.25,273.72,118.59,118.59,118.59,202488,9796,0.0057,0.0945,0.0329
2,2020-06-20,reference,Poland,3036.03,5128.34,1834.52,2151.54,1334.91,3367.81,439524.62,261374.62,707105.75,23.26,14.43,36.41,14.43,14.43,14.43,1334.91,1334.91,1334.91,0.89,0.81,0.96,2169.41,19.34,32417,1346,,12,312,38434444.9228139,-14.1476,1,17744.5084,17744.5084,17744.5084,1,0.7231,0,0.4178,1,,,,1888.72,1995.93,1740.24,298.34,315.27,274.88,115.85,115.85,115.85,202488,9796,0.0056,0.0935,0.0327
2,2020-06-21,reference,Poland,3008.22,5100.08,1817.68,2174.66,1349.26,3404.01,442532.84,263101.32,712571.91,23.12,14.35,36.2,14.35,14.35,14.35,1349.26,1349.26,1349.26,0.9,0.82,0.96,2185.52,16.12,32736,1356,,10,319,38434444.9228139,-13.4411,1,17767.0805,17767.0805,17767.0805,1,0.7204,0,0.4177,1,,,,1894.7,2003.68,1743.26,303.18,320.62,278.95,113.1,113.1,113.1,202488,9796,0.0056,0.0929,0.0326
2,2020-06-22,reference,Poland,2986.32,5079.34,1806.36,2197.52,1363.44,3439.79,445519.16,264824.03,718008.46,22.86,14.18,35.78,14.18,14.18,14.18,1363.44,1363.44,1363.44,0.91,0.83,0.98,2190.36,4.84,33039,1359,,3,303,38434444.9228139,-12.6741,1,17793.0469,17793.0469,17793.0469,1,0.7176,0,0.4168,1,,,,1897.41,2007.89,1743.12,301.38,318.93,276.87,110.28,110.28,110.28,202488,9796,0.0055,0.0926,0.0324
2,2020-06-23,reference,Poland,2970.54,5066.34,1800.73,2219.97,1377.37,3474.94,448489.7,266547.11,723422.92,22.45,13.93,35.15,13.93,13.93,13.93,1377.37,1377.37,1377.37,0.92,0.84,0.99,2216.15,25.79,33347,1375,,16,308,38434444.9228139,-11.8187,1,17821.9412,17821.9412,17821.9412,1,0.7149,0,0.4158,1,,,,1895.2,2006.82,1737.9,289.65,306.7,265.61,107.42,107.42,107.42,202488,9796,0.0055,0.0926,0.0322
2,2020-06-24,reference,Poland,2961.08,5053.91,1800.76,2241.91,1390.98,3509.27,451450.78,268275.03,728823.1,21.93,13.61,34.33,13.61,13.61,13.61,1390.98,1390.98,1390.98,0.93,0.85,1,2249.99,33.85,33648,1396,,21,301,38434444.9228139,-10.8664,1,17853.2822,17853.2822,17853.2822,1,0.7135,0,0.4141,1,,,,1909.33,2023,1745.78,288.83,306.03,264.09,104.56,104.56,104.56,202488,9796,0.0054,0.0929,0.032
2,2020-06-25,reference,Poland,2958.08,5037.1,1796.71,2263.23,1404.21,3542.65,454408.86,270012.41,734217.05,21.33,13.23,33.38,13.23,13.23,13.23,1404.21,1404.21,1404.21,0.94,0.87,1.01,2275.78,25.79,33953,1412,,16,305,38434444.9228139,-9.8579,1,17886.5758,17886.5758,17886.5758,1,0.7124,0,0.4114,1,,,,1900.96,2015.32,1733.22,283.98,301.07,258.92,101.76,101.76,101.76,202488,9796,0.0053,0.0935,0.0317
2,2020-06-26,reference,Poland,2961.64,5047.37,1797.46,2283.88,1417.03,3574.98,457370.5,271763.97,739540.8,20.65,12.81,32.33,12.81,12.81,12.81,1417.03,1417.03,1417.03,0.95,0.88,1.03,2303.18,27.4,34236,1429,,17,283,38434444.9228139,-8.9023,1,17921.3142,17921.3142,17921.3142,1,0.71,0,0.4072,1,,,,1886.11,2000.71,1714.96,281.08,298.16,255.57,99.07,99.07,99.07,202488,9796,0.0051,0.0942,0.0315
2,2020-06-27,reference,Poland,2971.85,5066.55,1803.46,2303.82,1429.4,3606.18,460342.35,273534.55,744459.11,19.94,12.37,31.21,12.37,12.37,12.37,1429.4,1429.4,1429.4,0.97,0.89,1.04,2312.85,9.67,34563,1435,,6,327,38434444.9228139,-8.157,1,17956.9772,17956.9772,17956.9772,1,0.7076,0,0.4009,1,,,,1866.92,1981.36,1693.17,275.31,292.18,249.69,96.52,96.52,96.52,202488,9796,0.005,0.095,0.0312
2,2020-06-28,reference,Poland,2988.77,5094.8,1814.58,2323.02,1441.31,3636.23,463331.12,275328.93,749397.14,19.2,11.91,30.05,11.91,11.91,11.91,1441.31,1441.31,1441.31,0.98,0.91,1.06,2317.69,4.84,34761,1438,,3,198,38434444.9228139,-7.7772,1,17993.0335,17993.0335,17993.0335,1,0.7053,0,0.3947,1,,,,1854,1968.48,1677.66,273.62,290.51,247.59,94.16,94.16,94.16,202488,9796,0.0049,0.0959,0.031
2,2020-06-29,reference,Poland,3012.43,5132.24,1830.74,2341.48,1452.76,3665.13,466343.55,277151.87,754366.98,18.46,11.45,28.9,11.45,11.45,11.45,1452.76,1452.76,1452.76,1,0.92,1.07,2327.36,9.67,35014,1444,,6,253,38434444.9228139,-7.8131,1,18028.9456,18028.9456,18028.9456,1,0.7029,0,0.3887,1,,,,1841.3,1955.58,1663.14,271.59,288.45,245.31,92.01,92.01,92.01,202488,9796,0.0047,0.0967,0.0308
2,2020-06-30,reference,Poland,3042.85,5178.99,1851.86,2359.21,1463.77,3692.89,469386.4,279008.07,759380.82,17.74,11,27.76,11,11,11,1463.77,1463.77,1463.77,1.01,0.94,1.09,2357.98,30.62,35259,1463,,19,245,38434444.9228139,-8.122,1,18064.1774,18064.1774,18064.1774,1,0.7006,0,0.3832,1,,,,1816,1929.01,1641.6,260.53,276.74,235.51,90.11,90.11,90.11,202488,9796,0.0046,0.0975,0.0307
2,2020-07-01,reference,Poland,3080.04,5235.13,1877.59,2376.25,1474.34,3719.56,472466.44,280902.12,764450.88,17.04,10.57,26.67,10.57,10.57,10.57,1474.34,1474.34,1474.34,1.03,0.95,1.11,2380.54,22.56,35651,1477,,14,392,38434444.9228139,-8.5232,1,18098.2056,18098.2056,18098.2056,1,0.6994,0,0.3789,1,,,,1790.84,1903.17,1619.82,250.93,266.67,226.97,88.47,88.47,88.47,202488,9796,0.0045,0.0982,0.0306
2,2020-07-02,reference,Poland,3123.94,5300.71,1907.07,2392.62,1484.49,3745.18,475590.38,282838.52,769589.37,16.37,10.16,25.63,10.16,10.16,10.16,1484.49,1484.49,1484.49,1.05,0.97,1.13,2404.72,24.18,36031,1492,,15,380,38434444.9228139,-8.8843,1,18130.535,18130.535,18130.535,1,0.6984,0,0.3754,1,,,,1765.5,1877.17,1596.36,241.13,256.39,218.03,87.14,87.14,87.14,202488,9796,0.0044,0.0989,0.0305
2,2020-07-03,reference,Poland,3174.47,5376.82,1941.16,2408.37,1494.27,3769.84,478764.85,284821.59,774808.3,15.75,9.77,24.66,9.77,9.77,9.77,1494.27,1494.27,1494.27,1.07,0.99,1.15,2428.9,24.18,36296,1507,,15,265,38434444.9228139,-9.1406,1,18160.7173,18160.7173,18160.7173,1,0.6965,0,0.3724,1,,,,1736.06,1846.4,1568.27,232.34,247.11,209.89,86.13,86.13,86.13,202488,9796,0.0043,0.0995,0.0305
2,2020-07-04,reference,Poland,3231.48,5463.7,1971.44,2423.55,1503.68,3793.6,481996.33,286855.51,780119.46,15.18,9.42,23.76,9.42,9.42,9.42,1503.68,1503.68,1503.68,1.08,1.01,1.17,2436.95,8.06,36618,1512,,5,322,38434444.9228139,-9.305,1,18188.3726,18188.3726,18188.3726,1,0.6946,0,0.3698,1,,,,1712.45,1821.59,1546.12,223.49,237.74,201.79,85.46,85.46,85.46,202488,9796,0.0042,0.1001,0.0305
2,2020-07-05,reference,Poland,3294.79,5541.98,2000.43,2438.22,1512.78,3816.55,485291.11,288944.24,785534.35,14.66,9.1,22.95,9.1,9.1,9.1,1512.78,1512.78,1512.78,1.1,1.03,1.2,2445.01,8.06,36855,1517,,5,237,38434444.9228139,-9.4513,1,18213.2122,18213.2122,18213.2122,1,0.6926,0,0.3675,1,,,,1689.96,1798.85,1525.67,210.69,224.27,190.21,85.18,85.18,85.18,202488,9796,0.0042,0.1008,0.0306
2,2020-07-06,reference,Poland,3364.11,5614.18,2032.94,2452.43,1521.6,3838.8,488655.23,291091.47,791064.05,14.21,8.82,22.24,8.82,8.82,8.82,1521.6,1521.6,1521.6,1.11,1.05,1.22,2451.46,6.45,37065,1521,,4,210,38434444.9228139,-9.634,1,18235.062,18235.062,18235.062,1,0.6907,0,0.3659,1,,,,1672.98,1781.25,1508.81,204.85,218.11,184.75,85.3,85.3,85.3,202488,9796,0.0041,0.1014,0.0309
